Country,Sex,Age Group,Year,Ethnic Group,Value ('000 Person),
Malaysia,Total Sex, 40 - 44,2003,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2004,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2004,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2004,Malay,,
Malaysia,Total Sex, 40 - 44,2004,Chinese,,
Malaysia,Total Sex, 40 - 44,2004,Indians,,
Malaysia,Total Sex, 40 - 44,2004,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2004,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2005,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2005,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2005,Malay,,
Malaysia,Total Sex, 40 - 44,2005,Chinese,,
Malaysia,Total Sex, 40 - 44,2005,Indians,,
Malaysia,Total Sex, 40 - 44,2005,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2005,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2006,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2006,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2006,Malay,,
Malaysia,Total Sex, 40 - 44,2006,Chinese,,
Malaysia,Total Sex, 40 - 44,2006,Indians,,
Malaysia,Total Sex, 40 - 44,2006,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2006,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2007,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2007,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2007,Malay,,
Malaysia,Total Sex, 40 - 44,2007,Chinese,,
Malaysia,Total Sex, 40 - 44,2007,Indians,,
Malaysia,Total Sex, 40 - 44,2007,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2007,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2008,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2008,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2008,Malay,,
Malaysia,Total Sex, 40 - 44,2008,Chinese,,
Malaysia,Total Sex, 40 - 44,2008,Indians,,
Malaysia,Total Sex, 40 - 44,2008,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2008,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2009,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2009,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2009,Malay,,
Malaysia,Total Sex, 40 - 44,2009,Chinese,,
Malaysia,Total Sex, 40 - 44,2009,Indians,,
Malaysia,Total Sex, 40 - 44,2009,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2009,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2010,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2010,Other Bumiputera,,
Malaysia,Total Sex, 40 - 44,2010,Malay,,
Malaysia,Total Sex, 40 - 44,2010,Chinese,,
Malaysia,Total Sex, 40 - 44,2010,Indians,,
Malaysia,Total Sex, 40 - 44,2010,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2010,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2011,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2011,Other Bumiputera,,
Malaysia,Total Sex, 40 - 44,2011,Malay,,
Malaysia,Total Sex, 40 - 44,2011,Chinese,,
Malaysia,Total Sex, 40 - 44,2011,Indians,,
Malaysia,Total Sex, 40 - 44,2011,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2011,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2012,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2012,Other Bumiputera,,
Malaysia,Total Sex, 40 - 44,2012,Malay,,
Malaysia,Total Sex, 40 - 44,2012,Chinese,,
Malaysia,Total Sex, 40 - 44,2012,Indians,,
Malaysia,Total Sex, 40 - 44,2012,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2012,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2013,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2013,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2013,Chinese,,
Malaysia,Total Sex, 40 - 44,2013,Indians,,
Malaysia,Total Sex, 40 - 44,2013,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2013,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2014,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2014,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2014,Chinese,,
Malaysia,Total Sex, 40 - 44,2014,Indians,,
Malaysia,Total Sex, 40 - 44,2014,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2014,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2015,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2015,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2015,Chinese,,
Malaysia,Total Sex, 40 - 44,2015,Indians,,
Malaysia,Total Sex, 40 - 44,2015,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2015,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2016,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2016,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2016,Chinese,,
Malaysia,Total Sex, 40 - 44,2016,Indians,,
Malaysia,Total Sex, 40 - 44,2016,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2016,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2017,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2017,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2017,Chinese,,
Malaysia,Total Sex, 40 - 44,2017,Indians,,
Malaysia,Total Sex, 40 - 44,2017,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2017,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2018,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2018,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2018,Chinese,,
Malaysia,Total Sex, 40 - 44,2018,Indians,,
Malaysia,Total Sex, 40 - 44,2018,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2018,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2019,Total Ethnic Group,,
Malaysia,Total Sex, 40 - 44,2019,Bumiputera,,
Malaysia,Total Sex, 40 - 44,2019,Chinese,,
Malaysia,Total Sex, 40 - 44,2019,Indians,,
Malaysia,Total Sex, 40 - 44,2019,Other Malaysian,,
Malaysia,Total Sex, 40 - 44,2019,Non-Malaysian Citizens,,
Malaysia,Total Sex, 40 - 44,2020,Total Ethnic Group,2194.8,
Malaysia,Total Sex, 40 - 44,2020,Bumiputera,1309.1,
Malaysia,Total Sex, 40 - 44,2020,Chinese,524.6,
Malaysia,Total Sex, 40 - 44,2020,Indians,149.8,
Malaysia,Total Sex, 40 - 44,2020,Other Malaysian,14.2,
Malaysia,Total Sex, 40 - 44,2020,Non-Malaysian Citizens,197.1,
Malaysia,Total Sex, 45 - 49,1991,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1991,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1991,Malay,,
Malaysia,Total Sex, 45 - 49,1991,Chinese,,
Malaysia,Total Sex, 45 - 49,1991,Indians,,
Malaysia,Total Sex, 45 - 49,1991,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1991,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,1992,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1992,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1992,Malay,,
Malaysia,Total Sex, 45 - 49,1992,Chinese,,
Malaysia,Total Sex, 45 - 49,1992,Indians,,
Malaysia,Total Sex, 45 - 49,1992,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1992,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,1993,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1993,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1993,Malay,,
Malaysia,Total Sex, 45 - 49,1993,Chinese,,
Malaysia,Total Sex, 45 - 49,1993,Indians,,
Malaysia,Total Sex, 45 - 49,1993,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1993,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,1994,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1994,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1994,Malay,,
Malaysia,Total Sex, 45 - 49,1994,Chinese,,
Malaysia,Total Sex, 45 - 49,1994,Indians,,
Malaysia,Total Sex, 45 - 49,1994,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1994,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,1995,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1995,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1995,Malay,,
Malaysia,Total Sex, 45 - 49,1995,Chinese,,
Malaysia,Total Sex, 45 - 49,1995,Indians,,
Malaysia,Total Sex, 45 - 49,1995,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1995,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,1996,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1996,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1996,Malay,,
Malaysia,Total Sex, 45 - 49,1996,Chinese,,
Malaysia,Total Sex, 45 - 49,1996,Indians,,
Malaysia,Total Sex, 45 - 49,1996,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1996,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,1997,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1997,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1997,Malay,,
Malaysia,Total Sex, 45 - 49,1997,Chinese,,
Malaysia,Total Sex, 45 - 49,1997,Indians,,
Malaysia,Total Sex, 45 - 49,1997,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1997,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,1998,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1998,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1998,Malay,,
Malaysia,Total Sex, 45 - 49,1998,Chinese,,
Malaysia,Total Sex, 45 - 49,1998,Indians,,
Malaysia,Total Sex, 45 - 49,1998,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1998,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,1999,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,1999,Bumiputera,,
Malaysia,Total Sex, 45 - 49,1999,Malay,,
Malaysia,Total Sex, 45 - 49,1999,Chinese,,
Malaysia,Total Sex, 45 - 49,1999,Indians,,
Malaysia,Total Sex, 45 - 49,1999,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,1999,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2000,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2000,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2000,Malay,,
Malaysia,Total Sex, 45 - 49,2000,Chinese,,
Malaysia,Total Sex, 45 - 49,2000,Indians,,
Malaysia,Total Sex, 45 - 49,2000,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2000,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2001,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2001,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2001,Malay,,
Malaysia,Total Sex, 45 - 49,2001,Chinese,,
Malaysia,Total Sex, 45 - 49,2001,Indians,,
Malaysia,Total Sex, 45 - 49,2001,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2001,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2002,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2002,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2002,Malay,,
Malaysia,Total Sex, 45 - 49,2002,Chinese,,
Malaysia,Total Sex, 45 - 49,2002,Indians,,
Malaysia,Total Sex, 45 - 49,2002,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2002,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2003,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2003,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2003,Malay,,
Malaysia,Total Sex, 45 - 49,2003,Chinese,,
Malaysia,Total Sex, 45 - 49,2003,Indians,,
Malaysia,Total Sex, 45 - 49,2003,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2003,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2004,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2004,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2004,Malay,,
Malaysia,Total Sex, 45 - 49,2004,Chinese,,
Malaysia,Total Sex, 45 - 49,2004,Indians,,
Malaysia,Total Sex, 45 - 49,2004,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2004,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2005,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2005,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2005,Malay,,
Malaysia,Total Sex, 45 - 49,2005,Chinese,,
Malaysia,Total Sex, 45 - 49,2005,Indians,,
Malaysia,Total Sex, 45 - 49,2005,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2005,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2006,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2006,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2006,Malay,,
Malaysia,Total Sex, 45 - 49,2006,Chinese,,
Malaysia,Total Sex, 45 - 49,2006,Indians,,
Malaysia,Total Sex, 45 - 49,2006,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2006,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2007,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2007,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2007,Malay,,
Malaysia,Total Sex, 45 - 49,2007,Chinese,,
Malaysia,Total Sex, 45 - 49,2007,Indians,,
Malaysia,Total Sex, 45 - 49,2007,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2007,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2008,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2008,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2008,Malay,,
Malaysia,Total Sex, 45 - 49,2008,Chinese,,
Malaysia,Total Sex, 45 - 49,2008,Indians,,
Malaysia,Total Sex, 45 - 49,2008,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2008,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2009,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2009,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2009,Malay,,
Malaysia,Total Sex, 45 - 49,2009,Chinese,,
Malaysia,Total Sex, 45 - 49,2009,Indians,,
Malaysia,Total Sex, 45 - 49,2009,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2009,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2010,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2010,Other Bumiputera,,
Malaysia,Total Sex, 45 - 49,2010,Malay,,
Malaysia,Total Sex, 45 - 49,2010,Chinese,,
Malaysia,Total Sex, 45 - 49,2010,Indians,,
Malaysia,Total Sex, 45 - 49,2010,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2010,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2011,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2011,Other Bumiputera,,
Malaysia,Total Sex, 45 - 49,2011,Malay,,
Malaysia,Total Sex, 45 - 49,2011,Chinese,,
Malaysia,Total Sex, 45 - 49,2011,Indians,,
Malaysia,Total Sex, 45 - 49,2011,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2011,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2012,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2012,Other Bumiputera,,
Malaysia,Total Sex, 45 - 49,2012,Malay,,
Malaysia,Total Sex, 45 - 49,2012,Chinese,,
Malaysia,Total Sex, 45 - 49,2012,Indians,,
Malaysia,Total Sex, 45 - 49,2012,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2012,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2013,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2013,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2013,Chinese,,
Malaysia,Total Sex, 45 - 49,2013,Indians,,
Malaysia,Total Sex, 45 - 49,2013,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2013,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2014,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2014,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2014,Chinese,,
Malaysia,Total Sex, 45 - 49,2014,Indians,,
Malaysia,Total Sex, 45 - 49,2014,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2014,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2015,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2015,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2015,Chinese,,
Malaysia,Total Sex, 45 - 49,2015,Indians,,
Malaysia,Total Sex, 45 - 49,2015,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2015,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2016,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2016,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2016,Chinese,,
Malaysia,Total Sex, 45 - 49,2016,Indians,,
Malaysia,Total Sex, 45 - 49,2016,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2016,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2017,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2017,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2017,Chinese,,
Malaysia,Total Sex, 45 - 49,2017,Indians,,
Malaysia,Total Sex, 45 - 49,2017,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2017,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2018,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2018,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2018,Chinese,,
Malaysia,Total Sex, 45 - 49,2018,Indians,,
Malaysia,Total Sex, 45 - 49,2018,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2018,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2019,Total Ethnic Group,,
Malaysia,Total Sex, 45 - 49,2019,Bumiputera,,
Malaysia,Total Sex, 45 - 49,2019,Chinese,,
Malaysia,Total Sex, 45 - 49,2019,Indians,,
Malaysia,Total Sex, 45 - 49,2019,Other Malaysian,,
Malaysia,Total Sex, 45 - 49,2019,Non-Malaysian Citizens,,
Malaysia,Total Sex, 45 - 49,2020,Total Ethnic Group,1843.7,
Malaysia,Total Sex, 45 - 49,2020,Bumiputera,1107.6,
Malaysia,Total Sex, 45 - 49,2020,Chinese,481.9,
Malaysia,Total Sex, 45 - 49,2020,Indians,126.6,
Malaysia,Total Sex, 45 - 49,2020,Other Malaysian,11.0,
Malaysia,Total Sex, 45 - 49,2020,Non-Malaysian Citizens,116.7,
Malaysia,Total Sex, 50 - 54,1991,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1991,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1991,Malay,,
Malaysia,Total Sex, 50 - 54,1991,Chinese,,
Malaysia,Total Sex, 50 - 54,1991,Indians,,
Malaysia,Total Sex, 50 - 54,1991,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1991,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,1992,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1992,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1992,Malay,,
Malaysia,Total Sex, 50 - 54,1992,Chinese,,
Malaysia,Total Sex, 50 - 54,1992,Indians,,
Malaysia,Total Sex, 50 - 54,1992,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1992,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,1993,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1993,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1993,Malay,,
Malaysia,Total Sex, 50 - 54,1993,Chinese,,
Malaysia,Total Sex, 50 - 54,1993,Indians,,
Malaysia,Total Sex, 50 - 54,1993,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1993,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,1994,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1994,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1994,Malay,,
Malaysia,Total Sex, 50 - 54,1994,Chinese,,
Malaysia,Total Sex, 50 - 54,1994,Indians,,
Malaysia,Total Sex, 50 - 54,1994,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1994,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,1995,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1995,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1995,Malay,,
Malaysia,Total Sex, 50 - 54,1995,Chinese,,
Malaysia,Total Sex, 50 - 54,1995,Indians,,
Malaysia,Total Sex, 50 - 54,1995,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1995,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,1996,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1996,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1996,Malay,,
Malaysia,Total Sex, 50 - 54,1996,Chinese,,
Malaysia,Total Sex, 50 - 54,1996,Indians,,
Malaysia,Total Sex, 50 - 54,1996,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1996,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,1997,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1997,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1997,Malay,,
Malaysia,Total Sex, 50 - 54,1997,Chinese,,
Malaysia,Total Sex, 50 - 54,1997,Indians,,
Malaysia,Total Sex, 50 - 54,1997,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1997,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,1998,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1998,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1998,Malay,,
Malaysia,Total Sex, 50 - 54,1998,Chinese,,
Malaysia,Total Sex, 50 - 54,1998,Indians,,
Malaysia,Total Sex, 50 - 54,1998,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1998,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,1999,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,1999,Bumiputera,,
Malaysia,Total Sex, 50 - 54,1999,Malay,,
Malaysia,Total Sex, 50 - 54,1999,Chinese,,
Malaysia,Total Sex, 50 - 54,1999,Indians,,
Malaysia,Total Sex, 50 - 54,1999,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,1999,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2000,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2000,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2000,Malay,,
Malaysia,Total Sex, 50 - 54,2000,Chinese,,
Malaysia,Total Sex, 50 - 54,2000,Indians,,
Malaysia,Total Sex, 50 - 54,2000,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2000,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2001,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2001,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2001,Malay,,
Malaysia,Total Sex, 50 - 54,2001,Chinese,,
Malaysia,Total Sex, 50 - 54,2001,Indians,,
Malaysia,Total Sex, 50 - 54,2001,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2001,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2002,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2002,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2002,Malay,,
Malaysia,Total Sex, 50 - 54,2002,Chinese,,
Malaysia,Total Sex, 50 - 54,2002,Indians,,
Malaysia,Total Sex, 50 - 54,2002,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2002,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2003,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2003,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2003,Malay,,
Malaysia,Total Sex, 50 - 54,2003,Chinese,,
Malaysia,Total Sex, 50 - 54,2003,Indians,,
Malaysia,Total Sex, 50 - 54,2003,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2003,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2004,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2004,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2004,Malay,,
Malaysia,Total Sex, 50 - 54,2004,Chinese,,
Malaysia,Total Sex, 50 - 54,2004,Indians,,
Malaysia,Total Sex, 50 - 54,2004,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2004,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2005,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2005,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2005,Malay,,
Malaysia,Total Sex, 50 - 54,2005,Chinese,,
Malaysia,Total Sex, 50 - 54,2005,Indians,,
Malaysia,Total Sex, 50 - 54,2005,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2005,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2006,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2006,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2006,Malay,,
Malaysia,Total Sex, 50 - 54,2006,Chinese,,
Malaysia,Total Sex, 50 - 54,2006,Indians,,
Malaysia,Total Sex, 50 - 54,2006,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2006,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2007,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2007,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2007,Malay,,
Malaysia,Total Sex, 50 - 54,2007,Chinese,,
Malaysia,Total Sex, 50 - 54,2007,Indians,,
Malaysia,Total Sex, 50 - 54,2007,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2007,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2008,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2008,Bumiputera,,
Malaysia,Total Sex, 50 - 54,2008,Malay,,
Malaysia,Total Sex, 50 - 54,2008,Chinese,,
Malaysia,Total Sex, 50 - 54,2008,Indians,,
Malaysia,Total Sex, 50 - 54,2008,Other Malaysian,,
Malaysia,Total Sex, 50 - 54,2008,Non-Malaysian Citizens,,
Malaysia,Total Sex, 50 - 54,2009,Total Ethnic Group,,
Malaysia,Total Sex, 50 - 54,2009,Bumiputera,,
